time,x,y,yaw,linear_x,angular_z,min_front_range
1760251273.1261802,-1.53846803693506,-5.854363722073881,1.569999999996033,0.6,0.0,1.1435214281082153
1760251273.2261033,-1.5386480580989026,-5.824364262205913,1.5699999999959608,0.6,0.0,1.1435214281082153
1760251273.3259768,-1.5388280792627282,-5.7943648023381185,1.5699999999958931,0.6,0.0,1.1527236700057983
1760251273.4265141,-1.5390081004265708,-5.764365342470439,1.5699999999958827,0.6,0.0,1.1527236700057983
1760251273.526192,-1.5391521173576366,-5.740365774576372,1.5699999999958831,0.6,0.0,1.1303715705871582
1760251273.6266692,-1.539332138521462,-5.710366314708825,1.5699999999958831,0.6,0.0,1.1303715705871582
1760251273.7260792,-1.5395121596853043,-5.680366854841278,1.5699999999958831,0.6,0.0,1.1416317224502563
1760251273.8265498,-1.5396921808491417,-5.6503673949736575,1.5699999999958865,0.6,0.0,1.1416317224502563
1760251273.9261923,-1.539872202012965,-5.620367935105926,1.5699999999959395,0.6,0.0,1.133426547050476
1760251274.026185,-1.5400522231767897,-5.590368475238059,1.5699999999959977,0.6,0.0,1.133426547050476
1760251274.1264148,-1.5402322443406244,-5.560369015370024,1.5699999999960725,0.6,0.0,1.138277292251587
1760251274.2263803,-1.5404122655044552,-5.530369555501813,1.5699999999961414,0.6,0.0,1.138277292251587
1760251274.3260484,-1.5405922866682977,-5.500370095633435,1.5699999999962189,0.6,0.0,1.1402894258499146
1760251274.4263942,-1.5407723078321343,-5.4703706357649,1.5699999999962744,0.6,0.0,1.1402894258499146
1760251274.526059,-1.540952328995977,-5.440371175896254,1.5699999999962848,0.6,0.0,1.1299437284469604
1760251274.626043,-1.5411323501598195,-5.410371716027504,1.5699999999962848,0.6,0.0,1.1299437284469604
1760251274.7263947,-1.5413123713236694,-5.380372256158795,1.5699999999962797,0.6,0.0,1.1379201412200928
1760251274.8259795,-1.5414923924875132,-5.3503727962900935,1.5699999999962684,0.6,0.0,1.1379201412200928
1760251274.925989,-1.5416724136513575,-5.320373336421488,1.5699999999962402,0.6,0.0,1.1083886623382568
1760251275.025974,-1.5418524348152007,-5.290373876553002,1.5699999999961807,0.6,0.0,1.1083886623382568
1760251275.1259995,-1.5420324559790435,-5.260374416684665,1.569999999996105,0.6,0.0,1.1319174766540527
1760251275.2264209,-1.5422124771428865,-5.230374956816483,1.56999999999603,0.6,0.0,1.1319174766540527
1760251275.3261595,-1.5423564940739605,-5.206375388922071,1.5699999999959675,0.6,0.0,1.129594087600708
1760251275.4260664,-1.5425365152377901,-5.176375929054221,1.5699999999959016,0.6,0.0,1.129594087600708
1760251275.5263412,-1.5427165364016289,-5.146376469186507,1.5699999999958516,0.6,0.0,1.1460744142532349
1760251275.626102,-1.5428965575654663,-5.1163770093188985,1.56999999999585,0.6,0.0,1.1460744142532349
1760251275.7261486,-1.5430765787292884,-5.086377549451352,1.56999999999585,0.6,0.0,1.1288247108459473
1760251275.826131,-1.5432565998931307,-5.056378089583805,1.5699999999958505,0.6,0.0,1.1288247108459473
1760251275.9260583,-1.543436621056971,-5.026378629716196,1.5699999999958771,0.6,0.0,1.127819299697876
1760251276.026143,-1.5436166422207946,-4.996379169848491,1.5699999999959287,0.6,0.0,1.127819299697876
1760251276.126273,-1.5437966633846163,-4.966379709980641,1.5699999999959848,0.6,0.0,1.119433879852295
1760251276.2261012,-1.5439766845484535,-4.936380250112628,1.569999999996058,0.6,0.0,1.119433879852295
1760251276.3263206,-1.5441567057122814,-4.906380790244443,1.569999999996126,0.6,0.0,1.1389176845550537
1760251276.4260283,-1.5443367268761239,-4.8763813303760895,1.569999999996205,0.6,0.0,1.1389176845550537
1760251276.526319,-1.54451674803996,-4.846381870507572,1.5699999999962626,0.6,0.0,1.125231385231018
1760251276.6259956,-1.5446967692038034,-4.816382410638945,1.5699999999962817,0.6,0.0,1.125231385231018
1760251276.7261455,-1.544876790367646,-4.786382950770209,1.5699999999962817,0.6,0.0,1.1290538311004639
1760251276.8260183,-1.5450568115314947,-4.756383490901486,1.5699999999962797,0.6,0.0,1.1290538311004639
1760251276.926047,-1.5452368326953392,-4.726384031032785,1.5699999999962717,0.6,0.0,1.1403934955596924
1760251277.0259743,-1.5454168538591828,-4.696384571164158,1.5699999999962577,0.6,0.0,1.1403934955596924
1760251277.126048,-1.5455608707902577,-4.672385003269346,1.5699999999962133,0.6,0.0,1.1226763725280762
1760251277.2262244,-1.5457408919541016,-4.642385543400956,1.569999999996143,0.6,0.0,1.1226763725280762
1760251277.3260462,-1.5459209131179446,-4.612386083532718,1.5699999999960663,0.6,0.0,1.125796914100647
1760251277.4262047,-1.546100934281787,-4.582386623664657,1.5699999999959895,0.6,0.0,1.125796914100647
1760251277.5262728,-1.5462809554456198,-4.552387163796787,1.569999999995922,0.6,0.0,1.125796914100647
1760251277.6263256,-1.5464609766094553,-4.522387703929046,1.5699999999958831,0.6,0.0,1.1357167959213257
1760251277.7260966,-1.5466409977732958,-4.492388244061427,1.5699999999958831,0.6,0.0,1.1306604146957397
1760251277.826217,-1.546821018937116,-4.4623887841938785,1.5699999999958831,0.6,0.0,1.1306604146957397
1760251277.9263334,-1.5470010401009573,-4.432389324326332,1.5699999999958831,0.6,0.0,1.121817946434021
1760251278.0260894,-1.5471810612647998,-4.402389864458736,1.5699999999958842,0.6,0.0,1.121817946434021
1760251278.1264658,-1.5473610824286246,-4.3723904045910436,1.5699999999959287,0.6,0.0,1.121817946434021
1760251278.2260787,-1.547541103592445,-4.342390944723219,1.5699999999959826,0.6,0.0,1.1330496072769165
1760251278.3262131,-1.5477211247562834,-4.312391484855231,1.5699999999960548,0.6,0.0,1.1330496072769165
1760251278.4261167,-1.5479011459201089,-4.282392024987072,1.569999999996124,0.6,0.0,1.1287662982940674
1760251278.5261104,-1.5480811670839514,-4.252392565118743,1.5699999999962027,0.6,0.0,1.1287662982940674
1760251278.6261857,-1.5482611882477901,-4.222393105250248,1.5699999999962642,0.6,0.0,1.1114513874053955
1760251278.7262785,-1.5484412094116304,-4.192393645381639,1.5699999999962861,0.6,0.0,1.1114513874053955
1760251278.8259854,-1.548621230575473,-4.162394185512915,1.5699999999962861,0.6,0.0,1.115674376487732
1760251278.9263518,-1.5487652475065483,-4.138394617617922,1.569999999996284,0.6,0.0,1.115674376487732
1760251279.026088,-1.5489452686703955,-4.108395157749221,1.5699999999962744,0.6,0.0,1.1223937273025513
1760251279.126444,-1.549125289834238,-4.07839569788056,1.5699999999962648,0.6,0.0,1.1223937273025513
1760251279.2261314,-1.5493053109980817,-4.048396238012005,1.5699999999962322,0.6,0.0,1.112134575843811
1760251279.3261049,-1.549485332161925,-4.018396778143596,1.5699999999961636,0.6,0.0,1.112134575843811
1760251279.4260535,-1.549665353325768,-3.988397318275335,1.569999999996086,0.6,0.0,1.1116937398910522
1760251279.526176,-1.5498453744896106,-3.9583978584072477,1.5699999999960117,0.6,0.0,1.1116937398910522
1760251279.6261623,-1.5500253956534467,-3.928398398539352,1.569999999995944,0.6,0.0,1.111792802810669
1760251279.7261214,-1.550205416817279,-3.8983989386715896,1.5699999999958831,0.6,0.0,1.111792802810669
1760251279.8262343,-1.5503854379811215,-3.868399478803958,1.5699999999958831,0.6,0.0,1.116220235824585
1760251279.9260876,-1.5505654591449431,-3.83840001893639,1.5699999999958831,0.6,0.0,1.116220235824585
1760251280.0260174,-1.5507454803087808,-3.808400559068843,1.5699999999958831,0.6,0.0,1.1164027452468872
1760251280.1261017,-1.550925501472623,-3.7784010992012464,1.5699999999958842,0.6,0.0,1.1164027452468872
1760251280.2261665,-1.5511055226364512,-3.748401639333565,1.5699999999959167,0.6,0.0,1.112663745880127
1760251280.3261368,-1.5512855438002715,-3.718402179465765,1.5699999999959706,0.6,0.0,1.112663745880127
1760251280.4260726,-1.551465564964109,-3.6884027195978017,1.56999999999604,0.6,0.0,1.1075479984283447
1760251280.5261009,-1.5516455861279321,-3.658403259729672,1.5699999999961087,0.6,0.0,1.1075479984283447
1760251280.6259663,-1.5518256072917747,-3.6284037998613714,1.5699999999961871,0.6,0.0,1.134260654449463
1760251280.726114,-1.5520056284556167,-3.5984043399928867,1.569999999996253,0.6,0.0,1.134260654449463
1760251280.8270311,-1.5521856496194533,-3.5684048801242927,1.569999999996284,0.6,0.0,1.1246676445007324
1760251280.926369,-1.5523296665505273,-3.5444053122293346,1.569999999996284,0.6,0.0,1.1246676445007324
1760251281.0261683,-1.5525096877143716,-3.514405852360578,1.5699999999962833,0.6,0.0,1.1131937503814697
1760251281.1261156,-1.5526897088782203,-3.484406392491849,1.5699999999962775,0.6,0.0,1.1131937503814697
1760251281.226121,-1.552869730042063,-3.454406932623178,1.5699999999962684,0.6,0.0,1.1059623956680298
1760251281.3261936,-1.5530497512059074,-3.424407472754611,1.5699999999962304,0.6,0.0,1.1059623956680298
1760251281.4260635,-1.5532297723697512,-3.39440801288618,1.5699999999961665,0.6,0.0,1.1103172302246094
1760251281.5262525,-1.5534097935335949,-3.3644085530178938,1.5699999999960892,0.6,0.0,1.1103172302246094
1760251281.62631,-1.5535898146974374,-3.334409093149779,1.5699999999960148,0.6,0.0,1.1184751987457275
1760251281.726065,-1.5537698358612766,-3.3044096332818564,1.569999999995944,0.6,0.0,1.1184751987457275
1760251281.8261085,-1.5539498570251056,-3.27441017341408,1.5699999999958831,0.6,0.0,1.1285386085510254
1760251281.9261258,-1.554129878188948,-3.2444107135464306,1.5699999999958831,0.6,0.0,1.1285386085510254
1760251282.0259826,-1.5543098993527729,-3.2144112536788563,1.5699999999958831,0.6,0.0,1.1346863508224487
1760251282.126053,-1.5544899205166076,-3.1844117938113095,1.5699999999958831,0.6,0.0,1.1346863508224487
1760251282.2261167,-1.55466994168045,-3.1544123339437253,1.5699999999958842,0.6,0.0,1.1072393655776978
1760251282.3260117,-1.554849962844281,-3.1244128740760564,1.5699999999959087,0.5873378753854006,0.0,1.1072393655776978
1760251282.4259677,-1.5550262988987793,-3.0950275158356684,1.569999999996064,0.572650488443294,0.0,1.113003134727478
1760251282.526078,-1.5551638393125047,-3.072107221168367,1.5699999999962273,0.5611946709046559,0.0,1.113003134727478
1760251282.6260924,-1.5553329393121325,-3.043927708580908,1.5699999999963676,0.5471104983034206,0.0,1.119162917137146
1760251282.7261796,-1.555497936911998,-3.0164318365978247,1.569999999996526,0.5333683077611984,0.0,1.119162917137146
1760251282.8261123,-1.55565879084858,-2.989626481539886,1.5699999999966796,0.5199715364005069,0.0,1.10751211643219
1760251282.9261403,-1.5558155643585245,-2.9635011053945113,1.5699999999967973,0.5069149174168791,0.0,1.10751211643219
1760251283.026151,-1.555968244333356,-2.9380578926114276,1.5699999999969023,0.4941995419022291,0.0,1.106756329536438
1760251283.1261125,-1.5561170938892053,-2.9132529964468907,1.5699999999969831,0.48180349670719785,0.0,1.106756329536438
1760251283.2261043,-1.5562621354376271,-2.8890826821482687,1.5699999999970613,0.4697249151547453,0.0,1.0977771282196045
1760251283.3260674,-1.5564035043629396,-2.8655243887214077,1.5699999999971364,0.45795252248086565,0.0,1.0977771282196045
1760251283.4262998,-1.5565412594883943,-2.8425683136201054,1.5699999999972098,0.44648141980766376,0.0,1.1022696495056152
1760251283.5261297,-1.5566755638386138,-2.820187289757317,1.569999999997281,0.4352980315144134,0.0,1.1022696495056152
1760251283.6260767,-1.5568064705912659,-2.7983724553893334,1.569999999997351,0.42439792940378696,0.0,1.1176847219467163
1760251283.7261262,-1.556934066574983,-2.7771093410402408,1.5699999999974226,0.4137738832920364,0.0,1.1176847219467163
1760251283.8261101,-1.557058404592183,-2.75638914749957,1.5699999999974625,0.4034214962245311,0.0,1.0990740060806274
1760251283.9260013,-1.5571796316376167,-2.7361873789629754,1.5699999999974992,0.3933285291002388,0.0,1.0990740060806274
1760251284.0260255,-1.557297795484291,-2.7164960743425897,1.569999999997558,0.38349100433416394,0.0,1.0974408388137817
1760251284.1259599,-1.5574129743783642,-2.6973021943800326,1.5699999999976242,0.3739024073503275,0.0,1.0974408388137817
1760251284.2263556,-1.557525244598422,-2.6785930277006407,1.569999999997693,0.364556387649493,0.0,1.0921674966812134
1760251284.3262587,-1.5576127764616388,-2.6640063615499843,1.5699999999977623,0.35727004833800696,0.0,1.0921674966812134
1760251284.4262028,-1.5577204073111657,-2.646070318469102,1.5699999999978176,0.34831103529574475,0.0,1.1093617677688599
1760251284.5261874,-1.5578254505132838,-2.628565491491103,1.5699999999978853,0.33956788052568715,0.0,1.1093617677688599
1760251284.626188,-1.5579278312749683,-2.611504344429692,1.5699999999979521,0.3310468099299099,0.0,1.1096395254135132
1760251284.7260964,-1.5580275916221495,-2.5948798739124377,1.569999999998019,0.3227443251512951,0.0,1.1096395254135132
1760251284.8262658,-1.5581248248714372,-2.578676529279855,1.5699999999980838,0.31465265938865555,0.0,1.1171523332595825
1760251284.926066,-1.5582195959371874,-2.5628834929388455,1.5699999999981478,0.30676641012005296,0.0,1.1171523332595825
1760251285.0261197,-1.5583119679435915,-2.5474902456172788,1.5699999999982097,0.2990803241341008,0.0,1.1044307947158813
1760251285.1261053,-1.558402002384239,-2.5324865397730085,1.5699999999982692,0.2915892842493389,0.0,1.1044307947158813
1760251285.2262626,-1.5584897366894421,-2.5178661378667244,1.5699999999983283,0.28429017553914143,0.0,1.105285882949829
1760251285.3261805,-1.5585752746700625,-2.503611740432947,1.5699999999983847,0.27717436094797193,0.0,1.105285882949829
1760251285.4263074,-1.5586586502559059,-2.4897176932708156,1.5699999999984393,0.2702390176603207,0.0,1.1080759763717651
1760251285.5262074,-1.5587399395793289,-2.476171309375044,1.5699999999984924,0.26347781260310704,0.0,1.1080759763717651
1760251285.6262858,-1.5588191747919546,-2.4629672308675943,1.5699999999985432,0.256888071336359,0.0,1.096981167793274
1760251285.726006,-1.5588963886765692,-2.450099994691885,1.5699999999985925,0.2504670666821144,0.0,1.096981167793274
1760251285.8261158,-1.5589716532241045,-2.437557603985327,1.56999999999864,0.24420881121207053,0.0,1.097177267074585
1760251285.926,-1.5590450183674203,-2.4253317377331847,1.5699999999986851,0.2381091524849543,0.0,1.097177267074585
1760251286.0261571,-1.5591165327175782,-2.413414295189987,1.5699999999987289,0.23216404839247093,0.0,1.0906418561935425
1760251286.1260898,-1.5591722943163537,-2.4041219552883017,1.5699999999987708,0.227528994323004,0.0,1.0906418561935425
1760251286.2260695,-1.5592408530838457,-2.3926970430766428,1.5699999999988035,0.22183084740285444,0.0,1.0997158288955688
1760251286.3260918,-1.5593077520927294,-2.381548719799087,1.569999999998843,0.21627138154004555,0.0,1.0997158288955688
1760251286.426058,-1.5593729747438898,-2.3706797515995595,1.5699999999988807,0.2108519771375006,0.0,1.0881258249282837
1760251286.526091,-1.5594365467177445,-2.360085858988305,1.5699999999989172,0.20557050008746516,0.0,1.0881258249282837
1760251286.6260169,-1.559498494506794,-2.349762627147198,1.5699999999989545,0.2004247484979069,0.0,1.0859202146530151
1760251286.726311,-1.5595588605878832,-2.339702977561681,1.569999999998991,0.19541119271915688,-0.0823992744439712,1.0859202146530151
1760251286.8259869,-1.5594476200630196,-2.3298636318585646,1.567313351476311,0.19050166740487803,-0.08127223272140716,1.1034893989562988
1760251286.9260602,-1.5588868195448307,-2.3203041015666686,1.5639393883555497,0.18571454976691595,-0.07809314958867355,1.1034893989562988
1760251287.0259802,-1.5582258177872668,-2.310990508811268,1.5606816530209386,0.18104615726492115,-0.07470813079811907,1.118796944618225
1760251287.1261892,-1.5575639723270744,-2.3019154519870755,1.5575646498251694,0.17649664155283196,-0.0714277189291825,1.118796944618225
1760251287.7273443,-1.5569035889923986,-2.2930726456553328,1.5545856753194103,0.0,0.0,1.118796944618225
1760251287.7278006,-1.5569035889923986,-2.2930726456553328,1.5545856753194103,0.6,-0.4721678912269995,1.118796944618225
1760251287.8259554,-1.5526736623716362,-2.23208117071494,1.538357745881125,0.6,-0.4607210897858372,1.1641502380371094
1760251287.9264443,-1.5515590892940212,-2.2043525779800386,1.5285440115893734,0.6,-0.45310863784204275,1.1819849014282227
1760251288.026095,-1.5502577466909622,-2.1805003146887794,1.5139360446161698,0.6,-0.43972281189291423,1.1819849014282227
1760251288.1260974,-1.5481811511336336,-2.150574759252907,1.495547451824174,0.6,-0.4227898515009991,1.2389764785766602
1760251288.2261477,-1.5456095944443287,-2.120687968244546,1.4778387172527128,0.6,-0.40651859559071624,1.2389764785766602
1760251288.326174,-1.5425421562674118,-2.090848050231848,1.4608185242521854,0.6,-0.390915767860146,1.2543996572494507
1760251288.4264064,-1.538977983365952,-2.0610632573535805,1.444458591360232,0.6,-0.37594730494076706,1.2543996572494507
1760251288.5261383,-1.5349164308927803,-2.0313419098193988,1.4287379776154552,0.6,-0.3615871345873595,1.1791189908981323
1760251288.6261492,-1.5303572130088097,-2.0016923318510975,1.4136182573861318,0.6,-0.3477899133253788,1.1791189908981323
1760251288.726324,-1.5253005128166817,-1.9721227693888073,1.3990814659229034,0.6,-0.33453280561085197,1.113756537437439
1760251288.8261955,-1.5197470716005028,-1.9426413251878876,1.385104553785781,0.6,-0.32178741675655825,1.113756537437439
1760251288.9262497,-1.5136982256972427,-1.9132558963473147,1.3716656501321265,0.6,-0.30952670271172394,1.0452144145965576
1760251289.0262337,-1.5071558990563378,-1.883974128442944,1.3587389543924868,0.6,-0.29771935773267744,1.0452144145965576
1760251289.126485,-1.500122542793889,-1.8548033748222443,1.3463103616042111,0.6,0.0,1.0015367269515991
1760251289.226159,-1.493274941699343,-1.8255942141260832,1.3431687838174988,0.6,0.0,1.0015367269515991
1760251289.3262818,-1.4867037415243223,-1.7963227377666955,1.3431687838174462,0.6,0.0,0.9588390588760376
1760251289.426142,-1.4801325413484376,-1.7670512614073492,1.3431687838173905,0.6,-0.29037585843997304,0.9588390588760376
1760251289.5261726,-1.4733489613451676,-1.7378368178052077,1.3344673070291433,0.6,0.0,0.9531022310256958
1760251289.6260529,-1.4663895703889533,-1.7086555341185723,1.3321719364518183,0.6,0.0,0.9531022310256958
1760251289.7260623,-1.459496880068124,-1.679458088679398,1.3321719364518105,0.6,0.0,0.919102132320404
1760251289.8260283,-1.45260418974741,-1.650260643240138,1.33217193645181,0.6,-0.2885817545974207,0.919102132320404
1760251289.9260721,-1.4469455783050988,-1.62694524356744,1.325425827678053,0.6,0.0,0.9021927118301392
1760251290.0261629,-1.4396535607730638,-1.5978455733486405,1.3212361675614748,0.6,0.0,0.9021927118301392
1760251290.1263025,-1.4324419924486913,-1.5687252491345773,1.3212361675615028,0.6,0.0,0.8455716967582703
1760251290.2262843,-1.4252304241245264,-1.5396049249205968,1.3212361675615527,0.6,0.0,0.8455716967582703
1760251290.3263361,-1.4180188558004678,-1.5104846007067574,1.3212361675616213,0.6,-0.2893768900580288,0.8571519255638123
1760251290.426065,-1.4106383153639894,-1.4814149393895089,1.313756742840231,0.6,0.0,0.8571519255638123
1760251290.526137,-1.4030297331845227,-1.4523963195263139,1.310272516578017,0.6,0.0,0.8222788572311401
1760251290.6261554,-1.3954993396020023,-1.4233568089850919,1.3102725165780897,0.6,0.0,0.8222788572311401
1760251290.7262797,-1.3879689460196782,-1.3943172984439622,1.3102725165781388,0.6,-0.2884566282324925,0.7893243432044983
1760251290.8261745,-1.3802472605619232,-1.3653365118061775,1.3022091425906321,0.6,0.0,0.7893243432044983
1760251290.9262002,-1.3723197850962323,-1.336403301652203,1.2992209181592023,0.6,0.0,0.7563372850418091
1760251291.0260253,-1.3644689249062611,-1.3074487856962433,1.2992209181592023,0.6,0.0,0.7563372850418091
1760251291.126099,-1.3566180647164208,-1.2784942697401953,1.2992209181591856,0.6,0.0,0.7439121007919312
1760251291.2260134,-1.3487672045266033,-1.2495397537840245,1.2992209181591343,0.6,-0.2908563719903152,0.7439121007919312
1760251291.3261912,-1.3407045141908909,-1.2206522112427427,1.2905094228734895,0.6,0.0,0.7300527095794678
1760251291.4260275,-1.3324625155051042,-1.1918069478283497,1.2880863758387928,0.6,0.0,0.7300527095794678
1760251291.526127,-1.3242897533553684,-1.1629416406439657,1.288086375838702,0.6,0.0,0.6814641356468201
1760251291.6259987,-1.3161169912057331,-1.1340763334593862,1.2880863758386174,0.6,0.9882168632957598,0.6814641356468201
1760251291.7267456,-1.308156986624541,-1.1051086048605128,1.3008933654853905,0.6,0.9440861821524194,0.6775889992713928
1760251291.826058,-1.30212106906183,-1.0818174123976332,1.3291571247980776,0.6,0.9101610104945534,0.6775889992713928
1760251291.926348,-1.2950214365652153,-1.052653383217281,1.3672677561246922,0.6,-0.38785246325594314,0.700511634349823
1760251292.0260468,-1.2889831856646274,-1.0232781260196582,1.3670514118756747,0.6,-0.39188827492314815,0.700511634349823
1760251292.1260567,-1.2827267009774213,-0.9939410387095831,1.3507921484728047,0.6,0.8633521857165203,0.6970608234405518
1760251292.226096,-1.2761923597454286,-0.9646538400449768,1.3478303902034292,0.6,0.8623484528416316,0.6970608234405518
1760251292.326348,-1.270101524198824,-0.9352023866258481,1.3732866171609217,0.6,0.7893350200976337,0.6720073819160461
1760251292.4260585,-1.2645077904581004,-0.905718973114859,1.4065485792624715,0.6,0.7479093793446019,0.6720073819160461
1760251292.5265274,-1.259402847523596,-0.8761373770287824,1.4378746271170468,0.6,-0.4928679475350313,0.7280731201171875
1760251292.6261654,-1.2553883232892686,-0.8464245575538644,1.4331174676981644,0.6,-0.4933237338890082,0.7280731201171875
1760251292.726194,-1.2510697842302891,-0.8167413131049971,1.4126160240043522,0.6,-0.47646529524083614,0.7239471673965454
1760251292.8261309,-1.2462546900906704,-0.7871346262528243,1.3927330639554374,0.6,-0.46020915906745796,0.7239471673965454
1760251292.9260247,-1.240943208327942,-0.7576127004840678,1.3735422708296892,0.6,0.6839228806498556,0.6660902500152588
1760251293.026079,-1.2352280127778712,-0.7281541682551449,1.3706159672373983,0.6,0.6816507825888792,0.6660902500152588
1760251293.12612,-1.2298431542026333,-0.6985975374905842,1.3943076091485291,0.6,0.6157060668246952,0.6391851305961609
1760251293.2260716,-1.2249614979233416,-0.6689917642251191,1.4200623268517827,0.6,0.5812649243838901,0.6391851305961609
1760251293.326014,-1.2205775076052452,-0.6393059122428885,1.4443070118701684,0.6,0.5369020638313801,0.675523042678833
1760251293.4261458,-1.2166913503596337,-0.6095476097510204,1.4667141583000047,0.6,0.5054216965677005,0.675523042678833
1760251293.5259712,-1.2133026511254015,-0.5797252462092478,1.487773037565607,0.6,-0.6081639936162332,0.7202723026275635
1760251293.626161,-1.2107801768751976,-0.549859468640631,1.4760685105287428,0.6,-0.6030153500711699,0.7202723026275635
1760251293.7262795,-1.2077970248365144,-0.5200134413606885,1.4510014271643992,0.6,-0.5831571089526366,0.719587504863739
1760251293.8262575,-1.2050550843140786,-0.4961738424906402,1.4315991234256937,0.6,-0.5679638438868576,0.719587504863739
1760251293.9262931,-1.2011851306953252,-0.4664262349147987,1.4078647036168697,0.6,0.44847393355866483,0.6404277682304382
1760251294.0262215,-1.1967126121053442,-0.4367585259982788,1.3979274756205935,0.6,0.4518310801954615,0.6404277682304382
1760251294.1262755,-1.1921035868137866,-0.40709446286308604,1.4141120890926058,0.6,0.39158535713536924,0.6040949821472168
1760251294.2260518,-1.1879850066819613,-0.37737528522246355,1.430737837503629,0.6,0.36518210195289913,0.6040949821472168
1760251294.3260474,-1.1843561386758181,-0.347592536278385,1.446058296474817,0.6,0.3218627001533916,0.6391177773475647
1760251294.4264095,-1.1812188884133317,-0.3177540127986514,1.459651678060632,0.6,0.2979356381087688,0.6391177773475647
1760251294.5260284,-1.1785751415080366,-0.2878670723781698,1.472153864285506,0.6,0.25192411914747403,0.6516816020011902
1760251294.6262178,-1.1764272888651444,-0.25793890906180006,1.482815585217244,0.6,0.2303246282747562,0.6516816020011902
1760251294.7260432,-1.1747773187742665,-0.22797581751761303,1.492478107657117,0.6,0.1787310771885844,0.6902004480361938
1760251294.8261542,-1.1736275610420859,-0.19798363129792595,1.5000780370212483,0.6,0.15956582156936694,0.6902004480361938
1760251294.9260595,-1.1729794947180532,-0.16796669069392858,1.5067735795081751,0.6,-0.7509343801156715,0.701896607875824
1760251295.0261478,-1.1711475091609846,-0.13805052472595866,1.4956614255548626,0.6,-0.7497241366052215,0.701896607875824
1760251295.1260438,-1.1687349294993525,-0.1081661852480506,1.4652227983077766,0.6,-0.7272668292077867,1.8752235174179077
1760251295.2259862,-1.1658184079178955,-0.0783104504892109,1.4349615589860076,0.6,-0.7050555359171314,1.8752235174179077
1760251295.3260374,-1.1631229752147976,-0.054457552429702495,1.41149400029109,0.6,0.0945673146210455,0.5970314145088196
1760251295.4264092,-1.159149216438571,-0.02471162286851556,1.3952655769136577,0.6,0.10132579234839201,0.5970314145088196
1760251295.5260675,-1.1544246256869102,0.004916344087335912,1.399378952567413,0.6,-0.6969180431265098,1.760035753250122
1760251295.6261885,-1.1494753422667114,0.034483750062710795,1.3917047334109272,0.6,-0.6996661075823178,1.760035753250122
