time,x,y,yaw,linear_x,angular_z,min_front_range
1760251084.5191503,-1.5464789787258388,-4.519387757942294,1.5699999999958831,0.6,0.0,1.1098988056182861
1760251084.6191998,-1.5466589998896771,-4.489388298074682,1.5699999999958831,0.6,0.0,1.1098988056182861
1760251084.7190151,-1.5468390210534984,-4.459388838207135,1.5699999999958831,0.6,0.0,1.1305402517318726
1760251084.8190453,-1.5470190422173409,-4.429389378339589,1.5699999999958831,0.6,0.0,1.1305402517318726
1760251084.9190748,-1.5471990633811823,-4.399389918471984,1.5699999999958842,0.6,0.0,1.1163281202316284
1760251085.0195436,-1.5473430803122419,-4.3753903505778275,1.5699999999959182,0.6,0.0,1.1163281202316284
1760251085.1191263,-1.5475231014760622,-4.3453908907100205,1.5699999999959724,0.6,0.0,1.129732370376587
1760251085.2192924,-1.5477031226399003,-4.315391430842051,1.569999999996043,0.6,0.0,1.129732370376587
1760251085.3192906,-1.547883143803724,-4.285391970973908,1.5699999999961118,0.6,0.0,1.1094590425491333
1760251085.4191413,-1.5480631649675665,-4.2553925111055975,1.5699999999961898,0.6,0.0,1.1094590425491333
1760251085.5191739,-1.5482431861314074,-4.225393051237111,1.5699999999962557,0.6,0.0,1.10165536403656
1760251085.6192153,-1.548423207295245,-4.195393591368521,1.5699999999962833,0.6,0.0,1.10165536403656
1760251085.7191494,-1.5486032284590876,-4.165394131499807,1.5699999999962833,0.6,0.0,1.1113008260726929
1760251085.8191519,-1.548783249622934,-4.135394671631062,1.5699999999962801,0.6,0.0,1.1113008260726929
1760251085.9191198,-1.5489632707867813,-4.10539521176236,1.5699999999962717,0.6,0.0,1.105843186378479
1760251086.019107,-1.5491432919506245,-4.0753957518937085,1.5699999999962604,0.6,0.0,1.105843186378479
1760251086.1191247,-1.5493233131144688,-4.04539629202517,1.5699999999962164,0.6,0.0,1.1255955696105957
1760251086.2190993,-1.5495033342783127,-4.015396832156772,1.569999999996145,0.6,0.0,1.1255955696105957
1760251086.3192003,-1.5496833554421556,-3.985397372288526,1.5699999999960683,0.6,0.0,1.1022244691848755
1760251086.4191763,-1.5498633766059982,-3.955397912420458,1.569999999995992,0.6,0.0,1.1022244691848755
1760251086.5191615,-1.550043397769832,-3.92539845255258,1.5699999999959238,0.6,0.0,1.125917911529541
1760251086.6190639,-1.5502234189336666,-3.895398992684831,1.5699999999958831,0.6,0.0,1.125917911529541
1760251086.7190735,-1.5504034400975082,-3.865399532817208,1.5699999999958831,0.6,0.0,1.1145340204238892
1760251086.819134,-1.5505474570285644,-3.841399964923154,1.5699999999958831,0.6,0.0,1.1145340204238892
1760251086.9194512,-1.5507274781924,-3.811400505055607,1.5699999999958831,0.6,0.0,1.1062813997268677
1760251087.0193427,-1.5509074993562426,-3.781401045188019,1.5699999999958842,0.6,0.0,1.1062813997268677
1760251087.1191347,-1.5510875205200725,-3.751401585320346,1.569999999995912,0.6,0.0,1.0985487699508667
1760251087.2191463,-1.5512675416838928,-3.7214021254525593,1.5699999999959653,0.6,0.0,1.0985487699508667
1760251087.3192172,-1.551447562847728,-3.6914026655846137,1.5699999999960323,0.6,0.0,1.1323412656784058
1760251087.4195025,-1.5516275840115523,-3.661403205716502,1.569999999996102,0.6,0.0,1.1323412656784058
1760251087.519072,-1.5518076051753935,-3.63140374584822,1.5699999999961785,0.6,0.0,1.1235926151275635
1760251087.6192794,-1.551987626339236,-3.601404285979753,1.569999999996247,0.6,0.0,1.1235926151275635
1760251087.7193477,-1.5521676475030728,-3.5714048261111673,1.5699999999962848,0.6,0.0,1.1206685304641724
1760251087.8193653,-1.5523476686669153,-3.5414053662424694,1.5699999999962848,0.6,0.0,1.1206685304641724
1760251087.919113,-1.5525276898307598,-3.5114059063737124,1.569999999996281,0.6,0.0,1.1194409132003784
1760251088.0191257,-1.552707710994607,-3.4814064465049883,1.569999999996276,0.6,0.0,1.1194409132003784
1760251088.1191025,-1.5528877321584498,-3.451406986636326,1.5699999999962673,0.6,0.0,1.1255130767822266
1760251088.2190661,-1.5530677533222934,-3.421407526767772,1.5699999999962342,0.6,0.0,1.1255130767822266
1760251088.3191311,-1.553247774486137,-3.3914080668993547,1.5699999999961674,0.6,0.0,1.1102005243301392
1760251088.4192598,-1.5534277956499802,-3.3614086070310845,1.5699999999960899,0.6,0.0,1.1102005243301392
1760251088.5190482,-1.5536078168138228,-3.331409147162989,1.569999999996016,0.6,0.0,1.1128736734390259
1760251088.6190574,-1.5537878379776597,-3.3014096872950858,1.5699999999959473,0.6,0.0,1.1128736734390259
1760251088.719416,-1.5539318549087227,-3.277410119400863,1.5699999999958933,0.6,0.0,1.1147105693817139
1760251088.819337,-1.5541118760725652,-3.2474106595332004,1.5699999999958827,0.6,0.0,1.1147105693817139
1760251088.9191356,-1.5542918972363922,-3.2174111996656216,1.5699999999958831,0.6,0.0,1.1234322786331177
1760251089.0191462,-1.5544719184002245,-3.187411739798075,1.5699999999958831,0.6,0.0,1.1234322786331177
1760251089.1193304,-1.554651939564067,-3.157412279930497,1.5699999999958842,0.6,0.0,1.0998648405075073
1760251089.2191296,-1.5548319607279,-3.127412820062839,1.5699999999959038,0.5888373236985576,0.0,1.0998648405075073
1760251089.3191454,-1.5550091350765038,-3.0978877650789163,1.5699999999960443,0.5740800854530542,0.0,1.1103460788726807
1760251089.4194467,-1.5551819992310958,-3.0690809783791884,1.5699999999962193,0.5596821350676195,0.0,1.1103460788726807
1760251089.5192251,-1.5553505284007816,-3.0409965912185153,1.5699999999963796,0.5456455377212891,0.0,1.1021050214767456
1760251089.619282,-1.5555147888027343,-3.0136235688977693,1.5699999999965388,0.531964778148534,0.0,1.1021050214767456
1760251089.719084,-1.555674889567788,-2.9869437254105917,1.5699999999966887,0.5186307669293047,0.0,1.1038436889648438
1760251089.8193572,-1.5558309371679429,-2.9609393178288275,1.5699999999968015,0.5056346362857249,0.0,1.1038436889648438
1760251089.9190962,-1.5559830353260917,-2.9355930613473937,1.5699999999969023,0.4929677476014238,0.0,1.1184841394424438
1760251090.0194561,-1.5561312850872255,-2.9108881174169245,1.5699999999969831,0.48062168549009293,0.0,1.1184841394424438
1760251090.1191497,-1.5562757848883146,-2.8868080821003965,1.5699999999970613,0.468588251976114,0.0,1.1103192567825317
1760251090.2192664,-1.5564165945217814,-2.8633429913444357,1.5699999999971364,0.4568624673531768,0.0,1.1103192567825317
1760251090.3190637,-1.5565538804678751,-2.8404651022025558,1.5699999999972098,0.4454304678646574,0.0,1.1089202165603638
1760251090.4193006,-1.5566876968220456,-2.8181653999884966,1.569999999997281,0.4342877487619389,0.0,1.1089202165603638
1760251090.5190773,-1.5568181321955974,-2.796429118154081,1.569999999997351,0.423426931203471,0.0,1.0882139205932617
1760251090.619109,-1.5569452729712387,-2.7752418615324177,1.5699999999974226,0.4128408221581851,0.0,1.0882139205932617
1760251090.7192109,-1.5570444299442276,-2.7587179397467545,1.5699999999974688,0.4045850056722455,0.0,1.1083190441131592
1760251090.8192246,-1.5571663398958926,-2.7384023689345116,1.5699999999974934,0.3944351357843546,0.0,1.1083190441131592
1760251090.9191308,-1.557285293415106,-2.7185794700661834,1.5699999999975378,0.38453182216949344,0.0,1.0871201753616333
1760251091.0194864,-1.557401231082323,-2.6992591450566725,1.5699999999976006,0.374880012109169,0.0,1.0871201753616333
1760251091.119126,-1.5575142295698072,-2.680428616927536,1.5699999999976522,0.36547332230119534,0.0,1.0975699424743652
1760251091.2193568,-1.5576243642570669,-2.6620753241304396,1.5699999999977226,0.3563054773421529,0.0,1.0975699424743652
1760251091.3191173,-1.5577316810713622,-2.644191613159558,1.569999999997791,0.3473726536142825,0.0,1.1047636270523071
1760251091.4190717,-1.5578362803445918,-2.6267607642991226,1.5699999999978593,0.33866649915446145,0.0,1.1047636270523071
1760251091.5191007,-1.5579382318215906,-2.609771154985761,1.5699999999979264,0.33018120848579574,0.0,1.1029393672943115
1760251091.619265,-1.5580376033384833,-2.5932114807311533,1.5699999999979928,0.32191113530962584,0.0,1.1029393672943115
1760251091.7191296,-1.558134460979801,-2.5770707289403596,1.5699999999980576,0.31385077942726936,0.0,1.1130493879318237
1760251091.8190992,-1.5582288449406951,-2.5613422013286042,1.5699999999981211,0.30599679524955387,0.0,1.1130493879318237
1760251091.9192123,-1.5583208432918558,-2.546011221438532,1.5699999999981833,0.2983418535193364,0.0,1.101171612739563
1760251092.0193055,-1.5584105401128694,-2.5310637779048513,1.5699999999982428,0.2908789579801895,0.0,1.101171612739563
1760251092.1190813,-1.5584979708009825,-2.516493971986795,1.5699999999983012,0.2836051633156339,0.0,1.0951697826385498
1760251092.2192109,-1.5585831932985577,-2.5022921479322493,1.5699999999983585,0.2765156485656645,0.0,1.0951697826385498
1760251092.319023,-1.5586662428320903,-2.488452435455163,1.569999999998413,0.2696074826139406,0.0,1.0962480306625366
1760251092.4190133,-1.5587472174956944,-2.474958487752913,1.5699999999984655,0.2628725053983253,0.0,1.0962480306625366
1760251092.519142,-1.558826128935415,-2.4618083640805537,1.569999999998516,0.2563097477917168,0.0,1.1156065464019775
1760251092.6195073,-1.5588876701992764,-2.4515528772519817,1.569999999998565,0.25119205111293014,0.0,1.1156065464019775
1760251092.719267,-1.5589633591286165,-2.4389397658331,1.5699999999986023,0.24489843342952397,0.0,1.1094439029693604
1760251092.8193736,-1.5590372149595213,-2.4266321294029374,1.5699999999986471,0.2387579038648689,0.0,1.1094439029693604
1760251092.9191012,-1.5591092008048122,-2.414636114990766,1.5699999999986909,0.23277352991975228,0.0,1.1132315397262573
1760251093.019156,-1.559179346314422,-2.402946781610936,1.569999999998733,0.22694284590125438,0.0,1.1132315397262573
1760251093.1190722,-1.5592477170799166,-2.3915531988178373,1.569999999998774,0.22126039881814114,0.0,1.1077862977981567
1760251093.2193513,-1.55931435874527,-2.3804477603141327,1.5699999999988126,0.21572239451903197,0.0,1.1077862977981567
1760251093.3191202,-1.5593793156973077,-2.369623069297694,1.5699999999988505,0.21032514381170614,0.0,1.0820144414901733
1760251093.41938,-1.5594426311777323,-2.359071919796035,1.569999999998887,0.20506505315160464,0.0,1.0820144414901733
1760251093.5191429,-1.5595043473133987,-2.3487872916182333,1.5699999999989218,0.1999386221235129,0.0,1.1105304956436157
1760251093.6194038,-1.5595645051454925,-2.338762345493399,1.5699999999989558,0.19494244101658997,0.0,1.1105304956436157
1760251093.7190514,-1.5596231596482506,-2.3289879202915715,1.569999999998991,0.19007194382290904,0.0,1.0933741331100464
1760251093.8191614,-1.5596803194555542,-2.319462577227051,1.5699999999990226,0.1853264129409503,0.0,1.0933741331100464
1760251093.9190333,-1.5597360378234275,-2.3101774414991203,1.5699999999990528,0.18070142591460683,0.0,1.09880793094635
1760251094.0190723,-1.559790365638643,-2.3011240331291223,1.5699999999990821,0.17619275845345136,0.0,1.09880793094635
1760251094.4197845,-1.5598433108473835,-2.292301027932856,1.5699999999991108,0.0,0.0,1.09880793094635
1760251094.420313,-1.5598433108473835,-2.292301027932856,1.5699999999991108,0.6,0.0,1.09880793094635
1760251094.5192835,-1.560117063884464,-2.246681706931879,1.5699999999964662,0.6,0.0,1.1114155054092407
1760251094.6191192,-1.5602970850491908,-2.2166822469648713,1.569999999996466,0.6,0.0,1.1068134307861328
1760251094.7194474,-1.5604771062133647,-2.1866827870602443,1.5699999999964531,0.6,0.0,1.1068134307861328
1760251094.8193936,-1.560657127377334,-2.156683327178544,1.569999999996395,0.6,0.0,1.1034904718399048
1760251094.9192939,-1.5608371485412282,-2.12668386730534,1.5699999999963266,0.6,0.0,1.1034904718399048
1760251095.0193813,-1.5610171697050943,-2.096684407435363,1.5699999999962484,0.6,0.0,1.0869301557540894
1760251095.1192837,-1.561197190868947,-2.066684947566682,1.5699999999961725,0.6,0.0,1.0869301557540894
1760251095.2193367,-1.5613772120327887,-2.036685487698581,1.5699999999961058,0.6,0.0,1.0962766408920288
1760251095.3193784,-1.5615572331966288,-2.0066860278307694,1.569999999996057,0.6,0.0,1.0962766408920288
1760251095.4193065,-1.5617372543604546,-1.9766865679631087,1.5699999999960228,0.6,0.0,1.1052608489990234
1760251095.5192013,-1.5619172755242954,-1.9466871080955146,1.5699999999960228,0.6,0.0,1.1052608489990234
1760251095.619331,-1.562097296688138,-1.9166876482279407,1.5699999999960232,0.6,0.0,1.0955690145492554
1760251095.7191613,-1.5622773178519804,-1.8866881883603277,1.569999999996043,0.6,0.0,1.0955690145492554
1760251095.819207,-1.562457339015823,-1.8566887284926261,1.569999999996101,0.6,0.0,1.105847716331482
1760251095.9191954,-1.5626373601796655,-1.8266892686247895,1.5699999999961636,0.6,0.0,1.105847716331482
1760251096.0191765,-1.5628173813435071,-1.7966898087567902,1.5699999999962422,0.6,0.0,1.0932059288024902
1760251096.1191566,-1.5629974025073343,-1.7666903488886188,1.5699999999963066,0.6,0.0,1.0932059288024902
1760251096.219093,-1.5631774236711873,-1.7366908890202766,1.5699999999963767,0.6,0.0,1.0977073907852173
1760251096.3191576,-1.5633214406022762,-1.7126913211254715,1.5699999999964191,0.6,0.0,1.0977073907852173
1760251096.4193819,-1.563501461766127,-1.6826918612568764,1.5699999999964194,0.6,0.0,1.0994929075241089
1760251096.5193305,-1.5636814829299883,-1.6526924013881674,1.5699999999964194,0.6,0.0,1.0994929075241089
1760251096.619348,-1.5638615040938462,-1.622692941519416,1.5699999999964191,0.6,0.0,1.0913640260696411
1760251096.7191627,-1.5640415252577045,-1.5926934816506964,1.5699999999964147,0.6,0.0,1.0913640260696411
1760251096.8193946,-1.5642215464215639,-1.5626940217820464,1.5699999999963796,0.6,0.0,1.0847326517105103
1760251096.9191022,-1.5644015675854144,-1.5326945619135086,1.5699999999963359,0.6,0.0,1.0847326517105103
1760251097.019295,-1.5645815887492576,-1.502695102045109,1.569999999996262,0.6,0.0,1.1029608249664307
1760251097.1191075,-1.5647616099131008,-1.4726956421768576,1.569999999996186,0.6,0.0,1.1029608249664307
1760251097.2193894,-1.5649416310769433,-1.4426961823087863,1.5699999999961087,0.6,0.0,1.100474238395691
1760251097.3190675,-1.5651216522407845,-1.4126967224409064,1.5699999999960472,0.6,0.0,1.100474238395691
1760251097.4193404,-1.5653016734046186,-1.3826972625731573,1.5699999999959897,0.6,0.0,1.0869324207305908
1760251097.519072,-1.5654816945684606,-1.352697802705533,1.5699999999959602,0.6,0.0,1.0869324207305908
1760251097.6190407,-1.565661715732281,-1.3226983428379682,1.5699999999959602,0.6,0.0,1.0830814838409424
1760251097.7190382,-1.5658417368961206,-1.292698882970408,1.5699999999959606,0.6,0.0,1.0830814838409424
1760251097.8191824,-1.5660217580599631,-1.262699423102812,1.5699999999959606,0.6,0.0,1.075439691543579
1760251097.9190059,-1.5662017792237892,-1.2326999632351232,1.569999999995985,0.6,0.0,1.075439691543579
1760251098.0190182,-1.5663818003876102,-1.20270050336731,1.5699999999960448,0.6,0.0,1.0743203163146973
1760251098.1192038,-1.5665618215514527,-1.1727010434993328,1.5699999999961194,0.6,0.0,1.0743203163146973
1760251098.219113,-1.5667058384825123,-1.1487014756048317,1.569999999996175,0.6,0.0,1.0726782083511353
1760251098.3191202,-1.5668858596463533,-1.1187020157365508,1.569999999996253,0.6,0.0,1.0726782083511353
1760251098.419284,-1.5670658808101958,-1.0887025558680865,1.56999999999631,0.6,0.0,1.0740925073623657
1760251098.519195,-1.5672459019740324,-1.0587030959995047,1.5699999999963514,0.6,0.0,1.0740925073623657
1760251098.6191678,-1.5674259231378749,-1.0287036361308097,1.5699999999963514,0.6,0.0,1.0911741256713867
1760251098.7190804,-1.5676059443017198,-0.9987041762620563,1.569999999996351,0.6,0.0,1.0911741256713867
1760251098.8193095,-1.5677859654655673,-0.9687047163933328,1.5699999999963477,0.6,0.0,1.082861304283142
1760251098.919087,-1.5679659866294098,-0.9387052565246696,1.5699999999963439,0.6,0.0,1.082861304283142
1760251099.019383,-1.568146007793255,-0.9087057966561128,1.5699999999962857,0.6,0.0,1.0758851766586304
1760251099.1190546,-1.5683260289570986,-0.8787063367876932,1.5699999999962166,0.6,0.0,1.0758851766586304
1760251099.2193615,-1.5685060501209416,-0.8487068769194198,1.5699999999961398,0.6,0.0,1.0957002639770508
1760251099.3190553,-1.568686071284784,-0.8187074170513217,1.5699999999960632,0.6,0.0,1.0957002639770508
1760251099.4191873,-1.5688660924486215,-0.7887079571834146,1.5699999999959995,0.6,0.0,1.0900640487670898
1760251099.5190709,-1.5690461136124525,-0.7587084973156503,1.569999999995934,0.6,0.0,1.0900640487670898
1760251099.6190317,-1.569226134776295,-0.7287090374480111,1.569999999995913,0.6,0.0,1.0958205461502075
1760251099.7189844,-1.569406155940118,-0.6987095775804395,1.569999999995913,0.6,0.0,1.0958205461502075
1760251099.8194494,-1.5695861771039545,-0.6687101177128865,1.569999999995913,0.6,0.0,1.0855216979980469
1760251099.9191353,-1.5697301940350286,-0.6447105498188224,1.5699999999959207,0.6,0.0,1.0855216979980469
1760251100.0191398,-1.5699102151988615,-0.6147110899511667,1.5699999999959395,0.6,0.0,1.0845956802368164
1760251100.1191401,-1.5700902363626823,-0.5847116300834025,1.569999999995991,0.6,0.0,1.0845956802368164
1760251100.2190993,-1.570270257526514,-0.5547121702154819,1.5699999999960588,0.6,0.0,1.089856505393982
1760251100.319096,-1.5704502786903451,-0.5247127103473975,1.5699999999961307,0.6,0.0,1.089856505393982
1760251100.419283,-1.5706302998541828,-0.49471325047914133,1.569999999996206,0.6,0.0,2.26348876953125
1760251100.519089,-1.5708103210180253,-0.46471379061070295,1.5699999999962757,0.6,0.0,2.26348876953125
1760251100.6191247,-1.5709903421818616,-0.43471433074213356,1.569999999996309,0.6,0.0,2.204597234725952
1760251100.719085,-1.5711703633457041,-0.4047148708734551,1.569999999996309,0.6,0.0,2.204597234725952
1760251100.8192081,-1.5713503845095476,-0.3747154110047013,1.569999999996309,0.6,0.0,2.1416876316070557
1760251100.919132,-1.5715304056733963,-0.34471595113597214,1.5699999999963081,0.6,0.0,2.1416876316070557
1760251101.0191393,-1.5717104268372388,-0.31471649126729706,1.5699999999963017,0.6,0.0,2.0802464485168457
1760251101.1190841,-1.5718904480010834,-0.28471703139872245,1.5699999999962757,0.6,0.0,2.0802464485168457
1760251101.2191348,-1.572070469164927,-0.2547175715302821,1.5699999999962118,0.6,0.0,2.030329465866089
1760251101.3190389,-1.5722504903287704,-0.22471811166198705,1.569999999996134,0.6,0.0,2.030329465866089
1760251101.419218,-1.572430511492613,-0.19471865179386122,1.5699999999960588,0.6,0.0,1.9643230438232422
1760251101.5190346,-1.5726105326564535,-0.16471919192592657,1.569999999995992,0.6,0.0,1.9643230438232422
1760251101.6196377,-1.572790553820281,-0.1347197320581465,1.569999999995926,0.6,0.0,1.8990716934204102
1760251101.7191615,-1.5729345707513551,-0.11072016416401013,1.5699999999959002,0.6,0.0,1.8990716934204102
1760251101.8195794,-1.5731145919151859,-0.08072070429642289,1.5699999999959002,0.6,0.0,1.842069387435913
1760251101.9193242,-1.5732946130790146,-0.050721244428872624,1.5699999999959002,0.6,0.0,1.842069387435913
1760251102.019208,-1.5734746342428572,-0.020721784561300197,1.5699999999959016,0.6,0.0,1.7795474529266357
1760251102.1192803,-1.5736546554066921,0.00927767530634098,1.569999999995913,0.6,0.0,1.7795474529266357
1760251102.2190669,-1.5738346765705142,0.039277135174086576,1.5699999999959653,0.6,0.0,1.7234306335449219
1760251102.319085,-1.5740146977343425,0.06927659504198226,1.5699999999960277,0.6,0.0,1.7234306335449219
1760251102.4192615,-1.5741947188981762,0.09927605491004286,1.569999999996102,0.6,0.0,1.6594406366348267
1760251102.519246,-1.5743747400620107,0.12927551477827542,1.569999999996175,0.6,0.0,1.6594406366348267
1760251102.6193101,-1.5745547612258532,0.1592749746466872,1.5699999999962477,0.6,0.0,1.6055991649627686
1760251102.7190497,-1.5747347823896896,0.18927443451524312,1.5699999999962917,0.6,0.0,1.6055991649627686
1760251102.8194985,-1.5749148035535323,0.21927389438390485,1.5699999999962961,0.6,0.0,1.6055991649627686
1760251102.9190567,-1.5750948247173757,0.2492733542526573,1.5699999999962961,0.6,0.0,1.5354574918746948
1760251103.0191574,-1.5752748458812256,0.2792728141213895,1.5699999999962948,0.6,0.0,1.5354574918746948
